id,count
478,16.37
483,123.32
484,123.68
485,82.41
486,128.4
491,97.85
494,100.31
495,243.66
497,216.92
499,157.77
515,109.01
518,232.36
521,179.25
525,165.95
529,263.34
532,149.68
534,106.04
540,112.07
544,298.09
547,146.29
549,45.13
563,38.44
564,131.75
567,123.78
572,103.5
577,118.87
578,279.88
585,346.4
588,135.03
589,121.42
590,101.23
592,18.83
594,240.25
596,14.87
598,355.84
599,150.55
605,38.96
606,130.14
607,251.88
608,210.31
609,63.14
610,289.03
611,181.53
614,134.08
615,223.67
616,263.24
617,128.12
618,242.53
624,117.39
629,139.04
631,92.6
633,92.27
637,25.91
638,107.79
643,74.55
644,136.49
645,34.02
646,211.8
648,202.0
650,37.27
651,198.56
652,269.96
656,105.24
657,20.86
659,61.65
660,196.82
662,102.6
665,383.88
675,311.88
681,160.71
682,193.88
685,19.27
686,211.78
689,26.77
696,129.62
703,130.92
704,96.01
705,121.22
714,230.27
717,97.1
718,15.18
720,92.98
721,249.48
723,230.11
726,197.7
728,141.06
730,195.15
731,26.49
734,344.85
737,72.0
738,17.34
745,170.55
746,27.69
749,230.7
752,27.75
753,187.0
758,238.64
765,16.71
766,231.72
768,87.06
769,171.76
774,129.55
775,103.54
781,53.88
784,332.09
794,19.57
795,273.34
796,83.85
802,157.5
803,215.62
805,35.11
806,292.67
807,105.76
809,16.29
810,163.68
812,204.56
814,115.12
818,255.39
819,127.55
825,72.94
836,108.81
839,117.88
847,251.86
848,180.62
851,109.13
852,129.64
853,35.95
857,140.5
858,45.34
859,219.95
861,22.02
867,100.92
870,225.04
871,226.6
872,236.52
874,378.72
881,188.61
886,135.29
890,55.62
895,166.14
899,94.0
900,269.3
901,255.53
902,264.02
903,40.57
913,255.69
918,171.5
923,137.58
924,35.42
926,24.56
927,17.86
930,227.75
934,32.33
937,121.5
939,154.53
941,101.21
942,381.29
946,275.94
950,95.18
953,78.4
959,96.92
961,29.86
962,92.68
964,76.03
969,182.63
971,149.1
976,39.48
978,235.24
980,248.8
981,156.76
990,375.11
993,21.33
996,21.49
998,325.88
999,178.16
1006,118.75
1008,16.11
1013,32.54
1015,95.79
1016,117.16
1022,304.93
1026,233.68
1028,242.15
1031,56.45
1034,53.67
1037,214.35
1040,61.11
1042,19.32
1046,19.11
1048,104.04
1049,110.37
1050,65.66
1051,202.84
1052,243.79
1055,191.62
1060,165.96
1064,30.64
1066,72.2
1071,99.67
1073,14.17
1089,184.42
1091,88.76
1092,71.33
1093,226.69
1096,315.47
1097,225.69
1098,19.04
1099,39.02
1102,169.55
1107,106.29
1109,40.23
1111,116.55
1112,114.39
1114,305.88
1116,295.58
1117,115.99
1118,60.13
1122,133.46
1124,155.74
1127,121.67
1133,225.53
1134,36.67
1135,134.81
1139,297.03
1143,56.08
1150,117.08
1151,111.9
1153,270.88
1155,26.26
1162,29.05
1163,230.62
1166,23.55
1171,87.56
1172,15.33
1173,249.91
1174,68.1
1177,116.4
1178,164.62
1184,189.63
1185,117.47
1186,117.41
1187,159.12
1188,291.86
1191,125.16
1207,124.8
1213,46.54
1215,132.45
1223,169.56
1227,116.83
1236,55.82
1237,53.63
1238,17.69
1241,31.02
1248,16.15
1250,36.7
1251,163.12
1253,113.91
1255,99.27
1257,177.19
1261,106.29
1262,354.5
1265,126.96
1273,163.01
1277,262.16
1278,110.76
1280,115.84
1284,226.75
1285,328.99
1288,36.26
1295,114.76
1297,361.66
1299,255.73
1304,145.23
1308,40.19
1310,94.04
1311,114.59
1314,98.59
1315,109.61
1318,30.37
1320,324.52
1321,299.93
1322,214.82
1330,114.42
1333,152.81
1334,246.61
1341,143.42
1344,141.22
1351,238.47
1354,101.85
1356,55.87
1363,116.99
1365,209.77
1369,120.64
1373,116.22
1375,121.73
1377,95.76
1379,141.93
1380,275.64
1381,96.98
1384,163.23
1390,203.95
1393,238.53
1395,55.11
1399,323.1
1400,90.5
1401,152.25
1404,166.0
1408,14.47
1409,28.78
1413,241.43
1416,290.21
1418,105.71
1423,98.73
1424,28.66
1425,16.11
1433,276.01
1434,135.96
1436,339.66
1442,256.64
1444,83.49
1445,109.56
1452,218.49
1455,154.54
1462,65.61
1467,69.83
1472,45.91
1475,175.6
1493,111.16
1501,228.87
1503,301.34
1504,223.18
1505,14.76
1511,232.84
1512,53.21
1513,81.89
1514,39.2
1528,235.71
1533,239.58
1534,30.26
1536,138.51
1537,72.09
1539,230.19
1550,221.7
1552,209.41
1554,214.85
1555,375.29
1556,102.02
1559,37.27
1563,250.18
1566,133.93
1567,174.29
1568,29.28
1571,232.03
1572,17.95
1574,53.53
1577,18.07
1583,79.27
1585,30.46
1586,214.0
1587,193.39
1596,152.45
1602,34.36
1604,76.92
1605,33.45
1610,307.71
1611,95.4
1616,36.82
1617,97.16
1618,16.68
1622,41.98
1623,31.68
1628,308.44
1631,17.35
1632,183.33
1633,260.74
1634,313.0
1636,212.92
1637,104.31
1643,128.07
1644,108.18
1646,101.85
1648,202.47
1651,32.77
1656,17.25
1658,137.22
1659,16.12
1665,183.51
1666,140.5
1670,40.11
1674,142.03
1679,192.99
1680,222.59
1683,339.04
1686,28.3
1691,95.67
1693,36.17
1696,41.92
1697,98.67
1703,101.46
1706,28.37
1709,180.69
1710,87.98
1712,217.13
1713,118.3
1718,351.49
1719,160.12
1722,290.48
1723,121.01
1724,286.58
1728,61.75
1730,35.68
1732,27.0
1737,37.77
1745,89.3
1747,14.42
1748,12.69
1755,100.37
1759,17.96
1761,276.01
1764,224.18
1765,150.13
1766,86.2
1768,102.24
1770,30.83
1771,138.87
1774,96.32
1785,132.31
1788,182.25
1792,14.98
1794,239.46
1797,120.53
1798,13.28
1799,278.7
1802,101.67
1806,34.49
1808,78.16
1810,235.63
1818,98.4
1819,391.59
1820,286.75
1822,221.51
1826,215.08
1827,197.99
1835,17.42
1841,111.15
1842,156.57
1843,15.96
1846,45.14
1849,81.77
1850,214.33
1851,184.62
1857,54.96
1858,189.5
1860,97.07
1861,252.37
1864,116.04
1869,328.65
1871,64.58
1872,33.51
1875,17.09
1878,217.07
1879,238.2
1885,91.17
1888,105.66
1889,31.15
1890,90.38
1896,142.76
1897,180.41
1898,112.55
1900,105.31
1905,40.62
1908,118.01
1909,104.55
1913,68.87
1918,110.14
1922,331.14
1923,129.78
1925,261.96
1926,141.22
1927,296.27
1930,215.07
1935,69.63
1939,114.78
1942,94.33
1943,109.32
1948,238.98
1949,253.65
1951,109.48
1953,115.89
1959,130.66
1963,17.04
1967,120.65
1973,267.35
1975,28.46
1976,90.23
1990,112.13
1993,118.09
1997,175.17
1999,121.41
2001,316.36
2004,85.31
2010,104.33
2013,132.03
2017,301.72
2021,114.43
2023,148.56
2026,129.27
2037,34.33
2039,182.37
2041,18.69
2046,28.26
2050,17.96
2060,240.0
2067,108.13
2069,131.78
2072,268.35
2074,137.3
2079,111.88
2083,28.35
2085,199.94
2087,15.67
2093,133.4
2094,30.03
2097,37.73
2103,92.78
2104,55.53
2107,200.4
2108,18.67
2110,91.61
2115,164.98
2117,30.86
2125,308.17
2127,280.47
2133,15.63
2134,384.0
2135,115.45
2141,265.35
2143,33.15
2145,87.96
2146,31.48
2147,292.26
2148,58.97
2149,67.9
2165,118.46
2166,143.92
2177,213.52
